,Corriente [A],Tension fotocatodo [V],Escala,Hora
109,3.13582e-11,-0.40999999999999903,13,
110,2.99869e-11,-0.399999999999999,13,
111,3.4355e-11,-0.389999999999999,13,
112,3.56055e-11,-0.379999999999999,13,
113,3.65434e-11,-0.369999999999999,13,
114,3.94211e-11,-0.359999999999999,13,
115,3.94371e-11,-0.349999999999999,13,
116,4.25902e-11,-0.33999999999999897,13,
117,4.47324e-11,-0.32999999999999896,13,
118,4.86138e-11,-0.31999999999999895,13,
119,4.95926e-11,-0.30999999999999894,13,
120,5.29676e-11,-0.29999999999999893,14,
121,5.64919e-11,-0.2899999999999989,14,
122,5.85492e-11,-0.2799999999999989,14,
123,5.92242e-11,-0.2699999999999989,14,
124,6.37397e-11,-0.2599999999999989,14,
125,6.67169e-11,-0.2499999999999989,14,
126,6.95519e-11,-0.23999999999999888,14,
127,7.38152e-11,-0.22999999999999887,14,
128,7.59894e-11,-0.21999999999999886,14,
129,7.68456e-11,-0.20999999999999885,14,
130,8.11657e-11,-0.19999999999999885,14,
131,8.59157e-11,-0.18999999999999884,14,
132,9.01896e-11,-0.17999999999999883,14,
133,9.40266e-11,-0.16999999999999882,14,
134,9.80269e-11,-0.1599999999999988,14,
135,9.9512e-11,-0.1499999999999988,14,
136,1.05616e-10,-0.1399999999999988,15,
137,1.10376e-10,-0.12999999999999878,15,
138,1.14696e-10,-0.11999999999999877,15,
139,1.15975e-10,-0.10999999999999877,15,
140,1.22506e-10,-0.09999999999999876,15,
141,1.25348e-10,-0.08999999999999875,15,
142,1.29021e-10,-0.07999999999999874,15,
143,1.35622e-10,-0.06999999999999873,15,
144,1.36994e-10,-0.05999999999999872,15,
145,1.42784e-10,-0.04999999999999871,15,
146,1.46486e-10,-0.0399999999999987,15,
147,1.51119e-10,-0.029999999999998694,15,
148,1.57834e-10,-0.019999999999998685,15,
149,1.61273e-10,-0.009999999999998677,15,
150,1.67035e-10,1.3322676295501878e-15,15,
