,Corriente [A],Tension fotocatodo [V],Escala,Hora
46,6.03076e-12,-1.0399999999999996,13,
47,7.75741e-12,-1.0299999999999996,13,
48,5.99878e-12,-1.0199999999999996,13,
49,6.31853e-12,-1.0099999999999996,13,
50,6.1551e-12,-0.9999999999999996,13,
51,6.4784e-12,-0.9899999999999995,13,
52,5.79806e-12,-0.9799999999999995,13,
53,7.03618e-12,-0.9699999999999995,13,
54,5.60799e-12,-0.9599999999999995,13,
55,7.1623e-12,-0.9499999999999995,13,
56,6.61518e-12,-0.9399999999999995,13,
57,6.40024e-12,-0.9299999999999995,13,
58,6.93137e-12,-0.9199999999999995,13,
59,6.65959e-12,-0.9099999999999995,13,
60,5.74121e-12,-0.8999999999999995,13,
61,7.41279e-12,-0.8899999999999995,13,
62,5.57601e-12,-0.8799999999999994,13,
63,6.95979e-12,-0.8699999999999994,13,
64,6.86387e-12,-0.8599999999999994,13,
65,5.5245e-12,-0.8499999999999994,13,
66,6.75907e-12,-0.8399999999999994,13,
67,6.90473e-12,-0.8299999999999994,13,
68,6.97223e-12,-0.8199999999999994,13,
69,7.1996e-12,-0.8099999999999994,13,
70,5.77496e-12,-0.7999999999999994,13,
71,7.09835e-12,-0.7899999999999994,13,
72,6.16576e-12,-0.7799999999999994,13,
73,6.60452e-12,-0.7699999999999994,13,
74,6.24747e-12,-0.7599999999999993,13,
75,7.01131e-12,-0.7499999999999993,13,
76,5.84779e-12,-0.7399999999999993,13,
77,5.57601e-12,-0.7299999999999993,13,
78,7.05039e-12,-0.7199999999999993,13,
79,6.30254e-12,-0.7099999999999993,13,
80,6.74485e-12,-0.6999999999999993,13,
81,7.20848e-12,-0.6899999999999993,13,
82,6.82301e-12,-0.6799999999999993,13,
83,7.05927e-12,-0.6699999999999993,13,
84,6.13201e-12,-0.6599999999999993,13,
85,7.07348e-12,-0.6499999999999992,13,
86,6.64893e-12,-0.6399999999999992,13,
87,7.06105e-12,-0.6299999999999992,13,
88,7.03795e-12,-0.6199999999999992,13,
89,7.97057e-12,-0.6099999999999992,13,
90,7.96524e-12,-0.5999999999999992,13,
91,7.66148e-12,-0.5899999999999992,13,
92,7.99899e-12,-0.5799999999999992,13,
93,7.85155e-12,-0.5699999999999992,13,
94,9.40764e-12,-0.5599999999999992,13,
95,8.11801e-12,-0.5499999999999992,13,
96,9.24422e-12,-0.5399999999999991,13,
97,9.32593e-12,-0.5299999999999991,13,
98,9.31172e-12,-0.5199999999999991,13,
99,1.0088e-11,-0.5099999999999991,13,
100,9.63324e-12,-0.4999999999999991,13,
101,1.01288e-11,-0.4899999999999991,13,
102,1.11343e-11,-0.4799999999999991,13,
103,1.12693e-11,-0.4699999999999991,13,
104,1.09531e-11,-0.4599999999999991,13,
105,1.2868e-11,-0.44999999999999907,13,
106,1.4568e-11,-0.43999999999999906,13,
107,1.38734e-11,-0.42999999999999905,13,
108,1.39231e-11,-0.41999999999999904,13,
109,1.40883e-11,-0.40999999999999903,13,
110,1.68009e-11,-0.399999999999999,13,
111,1.62591e-11,-0.389999999999999,13,
112,1.87336e-11,-0.379999999999999,13,
113,1.68275e-11,-0.369999999999999,13,
114,1.88366e-11,-0.359999999999999,13,
115,1.95631e-11,-0.349999999999999,13,
116,2.13572e-11,-0.33999999999999897,13,
117,2.20269e-11,-0.32999999999999896,13,
118,2.22774e-11,-0.31999999999999895,13,
119,2.31709e-11,-0.30999999999999894,13,
120,2.3972e-11,-0.29999999999999893,13,
121,2.46755e-11,-0.2899999999999989,13,
122,2.7626e-11,-0.2799999999999989,13,
123,2.73471e-11,-0.2699999999999989,13,
124,2.99443e-11,-0.2599999999999989,13,
125,2.92923e-11,-0.2499999999999989,13,
126,3.26301e-11,-0.23999999999999888,13,
127,3.28433e-11,-0.22999999999999887,13,
128,3.44793e-11,-0.21999999999999886,13,
129,3.59182e-11,-0.20999999999999885,13,
130,3.80498e-11,-0.19999999999999885,13,
131,3.87497e-11,-0.18999999999999884,13,
132,4.08173e-11,-0.17999999999999883,13,
133,4.1583e-11,-0.16999999999999882,13,
134,4.34819e-11,-0.1599999999999988,13,
135,4.72744e-11,-0.1499999999999988,13,
136,4.84255e-11,-0.1399999999999988,13,
137,4.86937e-11,-0.12999999999999878,14,
138,5.30778e-11,-0.11999999999999877,14,
139,5.36142e-11,-0.10999999999999877,14,
140,5.53586e-11,-0.09999999999999876,14,
141,5.69964e-11,-0.08999999999999875,14,
142,5.95901e-11,-0.07999999999999874,14,
143,6.10361e-11,-0.06999999999999873,14,
144,6.38747e-11,-0.05999999999999872,14,
145,6.65108e-11,-0.04999999999999871,14,
146,6.81877e-11,-0.0399999999999987,14,
147,6.82516e-11,-0.029999999999998694,14,
148,7.28027e-11,-0.019999999999998685,14,
149,7.47851e-11,-0.009999999999998677,14,
150,7.49805e-11,1.3322676295501878e-15,14,
