,Corriente [A],Tension fotocatodo [V],Escala,Hora
48,5.16479e-12,-1.0199999999999996,12,
49,6.37893e-12,-1.0099999999999996,12,
50,5.73322e-12,-0.9999999999999996,12,
51,5.35041e-12,-0.9899999999999995,12,
52,5.39216e-12,-0.9799999999999995,12,
53,5.90908e-12,-0.9699999999999995,12,
54,6.3434e-12,-0.9599999999999995,12,
55,5.05287e-12,-0.9499999999999995,12,
56,5.09284e-12,-0.9399999999999995,12,
57,7.14542e-12,-0.9299999999999995,12,
58,6.5539e-12,-0.9199999999999995,12,
59,6.59031e-12,-0.9099999999999995,12,
60,6.40202e-12,-0.8999999999999995,12,
61,5.74299e-12,-0.8899999999999995,12,
62,4.79619e-12,-0.8799999999999994,12,
63,5.42413e-12,-0.8699999999999994,12,
64,6.3354e-12,-0.8599999999999994,12,
65,7.12855e-12,-0.8499999999999994,12,
66,6.37271e-12,-0.8399999999999994,12,
67,7.23158e-12,-0.8299999999999994,12,
68,9.73804e-12,-0.8199999999999994,12,
69,1.00756e-11,-0.8099999999999994,12,
70,1.00001e-11,-0.7999999999999994,12,
71,8.51769e-12,-0.7899999999999994,12,
72,1.17071e-11,-0.7799999999999994,12,
73,1.0564e-11,-0.7699999999999994,12,
74,1.01226e-11,-0.7599999999999993,12,
75,1.03793e-11,-0.7499999999999993,12,
76,1.15322e-11,-0.7399999999999993,12,
77,1.04104e-11,-0.7299999999999993,12,
78,1.29444e-11,-0.7199999999999993,12,
79,1.39977e-11,-0.7099999999999993,12,
80,1.6427e-11,-0.6999999999999993,12,
81,1.67307e-11,-0.6899999999999993,12,
82,1.75372e-11,-0.6799999999999993,12,
83,1.72894e-11,-0.6699999999999993,12,
84,1.5847e-11,-0.6599999999999993,12,
85,1.85248e-11,-0.6499999999999992,12,
86,2.0867e-11,-0.6399999999999992,13,
87,2.15562e-11,-0.6299999999999992,13,
88,2.09931e-11,-0.6199999999999992,13,
89,2.2837e-11,-0.6099999999999992,13,
90,2.42829e-11,-0.5999999999999992,13,
91,2.53558e-11,-0.5899999999999992,13,
92,2.87202e-11,-0.5799999999999992,13,
93,3.12286e-11,-0.5699999999999992,13,
94,2.91929e-11,-0.5599999999999992,13,
95,3.04861e-11,-0.5499999999999992,13,
96,3.52023e-11,-0.5399999999999991,13,
97,3.70177e-11,-0.5299999999999991,13,
98,3.95295e-11,-0.5199999999999991,13,
99,3.79716e-11,-0.5099999999999991,13,
100,4.0288e-11,-0.4999999999999991,13,
101,4.40343e-11,-0.4899999999999991,13,
102,4.5244e-11,-0.4799999999999991,13,
103,4.62317e-11,-0.4699999999999991,13,
104,4.93545e-11,-0.4599999999999991,13,
105,5.12659e-11,-0.44999999999999907,14,
106,5.59093e-11,-0.43999999999999906,14,
107,5.5554e-11,-0.42999999999999905,14,
108,5.82827e-11,-0.41999999999999904,14,
109,6.37894e-11,-0.40999999999999903,14,
110,6.69726e-11,-0.399999999999999,14,
111,6.58678e-11,-0.389999999999999,14,
112,6.96834e-11,-0.379999999999999,14,
113,7.20175e-11,-0.369999999999999,14,
114,7.74887e-11,-0.359999999999999,14,
115,7.84799e-11,-0.349999999999999,14,
116,8.41571e-11,-0.33999999999999897,14,
117,8.66085e-11,-0.32999999999999896,14,
118,8.77738e-11,-0.31999999999999895,14,
119,9.33231e-11,-0.30999999999999894,14,
120,9.75331e-11,-0.29999999999999893,14,
121,9.87623e-11,-0.2899999999999989,14,
122,1.0315e-10,-0.2799999999999989,15,
123,1.09431e-10,-0.2699999999999989,15,
124,1.10341e-10,-0.2599999999999989,15,
125,1.16139e-10,-0.2499999999999989,15,
126,1.2134e-10,-0.23999999999999888,15,
127,1.24602e-10,-0.22999999999999887,15,
128,1.30293e-10,-0.21999999999999886,15,
129,1.32609e-10,-0.20999999999999885,15,
130,1.37207e-10,-0.19999999999999885,15,
131,1.44504e-10,-0.18999999999999884,15,
132,1.47858e-10,-0.17999999999999883,15,
133,1.52604e-10,-0.16999999999999882,15,
134,1.57983e-10,-0.1599999999999988,15,
135,1.63248e-10,-0.1499999999999988,15,
136,1.67732e-10,-0.1399999999999988,15,
137,1.75221e-10,-0.12999999999999878,15,
138,1.78582e-10,-0.11999999999999877,15,
139,1.8504e-10,-0.10999999999999877,15,
140,1.88387e-10,-0.09999999999999876,15,
141,1.92494e-10,-0.08999999999999875,15,
142,1.98839e-10,-0.07999999999999874,16,
143,2.062e-10,-0.06999999999999873,16,
144,2.08218e-10,-0.05999999999999872,16,
145,2.16319e-10,-0.04999999999999871,16,
146,2.23708e-10,-0.0399999999999987,16,
147,2.2638e-10,-0.029999999999998694,16,
148,2.33998e-10,-0.019999999999998685,16,
149,2.40762e-10,-0.009999999999998677,16,
150,2.43178e-10,1.3322676295501878e-15,16,
