,Corriente [A],Tension fotocatodo [V],Escala,Hora
132,7.59504e-11,-0.17999999999999883,14,
133,8.32014e-11,-0.16999999999999882,14,
134,8.5763e-11,-0.1599999999999988,14,
135,8.75215e-11,-0.1499999999999988,14,
136,9.10494e-11,-0.1399999999999988,14,
137,9.36713e-11,-0.12999999999999878,14,
138,9.87801e-11,-0.11999999999999877,14,
139,1.03342e-10,-0.10999999999999877,15,
140,1.07001e-10,-0.09999999999999876,15,
141,1.10199e-10,-0.08999999999999875,15,
142,1.1368e-10,-0.07999999999999874,15,
143,1.18441e-10,-0.06999999999999873,15,
144,1.2306e-10,-0.05999999999999872,15,
145,1.27621e-10,-0.04999999999999871,15,
146,1.29668e-10,-0.0399999999999987,15,
147,1.34279e-10,-0.029999999999998694,15,
148,1.37661e-10,-0.019999999999998685,15,
149,1.42216e-10,-0.009999999999998677,15,
150,1.46032e-10,1.3322676295501878e-15,15,
